Date,Open,High,Low,Close,AdjClose,Volume,Split
2025-02-25,835.55,844.0,835.55,841.17,816.45,24138708,train
2025-02-27,841.28,855.38,841.28,850.35,825.36,35786800,train
2025-02-28,842.5,868.62,842.5,866.2,840.74,54516728,train
2025-03-03,869.9,871.53,847.05,850.78,825.77,21205364,train
2025-03-04,849.0,857.15,846.62,855.0,829.87,19920958,train
2025-03-05,850.97,855.4,844.12,845.0,820.17,21583872,train
2025-03-06,843.5,849.95,836.12,845.6,820.75,32966088,train
2025-03-07,841.0,850.58,838.8,844.62,819.8,13372914,train
2025-03-10,844.5,849.95,841.53,843.75,818.95,15604050,train
2025-03-11,841.2,847.0,835.03,842.75,817.98,19898430,train
2025-03-12,845.78,859.25,845.78,855.58,830.43,18784106,train
2025-03-13,858.03,860.4,850.03,853.3,828.22,15736264,train
2025-03-17,852.5,862.0,852.5,855.2,830.07,18950652,train
2025-03-18,855.2,855.2,855.2,855.2,830.07,,train
2025-03-19,867.5,875.5,866.1,872.05,846.42,15221406,train
2025-03-20,877.0,887.0,874.65,884.38,858.38,17833978,train
2025-03-21,877.78,887.05,877.78,885.17,859.16,33508264,train
2025-03-24,889.5,902.2,886.83,900.0,873.55,17393736,train
2025-03-25,902.45,921.85,900.75,910.72,883.96,39101416,train
2025-03-26,912.5,913.75,901.0,903.28,876.73,24478442,train
2025-03-27,900.0,920.5,899.05,912.67,885.85,41658100,train
2025-03-28,914.5,918.0,902.92,914.1,887.23,28773648,train
2025-04-01,901.0,904.95,882.67,883.92,857.95,28511006,train
2025-04-02,885.35,899.6,885.35,898.45,872.04,11573564,train
2025-04-03,890.55,902.0,888.5,897.42,871.05,11250038,train
2025-04-04,906.5,920.97,905.55,908.65,881.94,33540454,train
2025-04-07,881.4,889.92,869.1,878.85,853.02,37995450,train
2025-04-08,882.5,891.0,875.15,884.58,858.58,35563872,train
2025-04-09,882.5,887.5,876.75,882.5,856.56,22454608,train
2025-04-11,887.38,909.7,887.38,903.38,876.82,32775766,train
2025-04-15,932.5,938.4,927.5,932.45,905.05,49298344,train
2025-04-16,941.9,941.9,930.25,939.0,911.4,19136820,train
2025-04-17,941.0,959.85,938.35,953.35,925.33,35703084,train
2025-04-21,962.0,975.35,955.0,963.55,935.23,34247298,train
2025-04-22,967.5,985.3,967.5,980.85,952.02,45961750,train
2025-04-23,989.45,989.45,960.25,961.95,933.68,30570642,train
2025-04-24,955.0,961.95,952.55,958.4,930.23,25931754,train
2025-04-25,962.4,966.5,945.9,955.6,927.51,18500878,train
2025-04-28,955.6,964.85,954.2,960.1,931.88,13920492,train
2025-04-29,959.4,964.4,950.1,954.4,926.35,18918308,train
2025-04-30,956.5,968.45,955.15,962.5,934.21,31936870,train
2025-05-02,964.9,970.95,960.0,960.95,932.71,17840404,train
2025-05-05,969.5,976.0,966.15,968.4,939.94,15068024,train
2025-05-06,965.0,970.05,962.15,965.85,937.46,17490156,train
2025-05-07,967.0,974.35,961.2,972.8,944.21,21420778,train
2025-05-08,977.4,977.4,959.55,964.25,935.91,34803430,train
2025-05-09,955.05,959.5,943.4,944.85,917.08,17188796,train
2025-05-12,958.8,979.95,956.15,978.6,949.84,18618972,train
2025-05-13,975.0,980.85,960.0,961.3,933.05,24242102,train
2025-05-14,961.05,965.1,951.5,955.3,927.22,15445308,train
2025-05-15,956.75,972.4,948.5,966.9,938.48,32241458,train
2025-05-16,966.9,971.9,964.2,967.35,938.92,15868010,train
2025-05-19,968.5,972.5,965.5,969.35,940.86,10202964,train
2025-05-20,964.05,967.3,956.5,957.45,929.31,23879090,train
2025-05-21,963.5,973.45,960.55,963.4,935.09,15132040,train
2025-05-22,957.6,962.1,952.6,959.95,931.74,21306670,train
2025-05-23,960.05,968.5,957.25,966.8,938.39,9566072,train
2025-05-26,967.5,974.95,963.45,970.1,941.59,10802860,train
2025-05-27,965.8,974.0,958.15,963.15,934.84,26162148,train
2025-05-28,960.1,967.25,958.85,961.75,933.48,18157594,train
2025-05-29,964.0,970.4,953.65,963.75,935.43,28917794,train
2025-05-30,965.95,974.4,962.7,972.45,943.87,28748078,train
2025-06-02,965.05,968.0,954.0,966.05,937.66,14668822,train
2025-06-03,969.0,976.0,960.0,962.3,934.02,24377584,train
2025-06-04,960.5,971.65,960.45,970.6,942.07,12961542,train
2025-06-05,974.0,979.45,970.1,974.8,946.15,22255418,train
2025-06-06,972.0,998.15,971.35,989.35,960.27,30127008,train
2025-06-09,997.5,997.5,987.95,989.45,960.37,13202588,train
2025-06-10,991.4,991.4,980.55,982.65,953.77,15533126,train
2025-06-11,983.8,983.8,973.5,975.2,946.54,11096394,train
2025-06-12,975.0,980.5,967.65,971.7,943.14,16349130,train
2025-06-13,960.0,966.5,956.5,958.8,930.62,12117762,train
2025-06-16,962.0,969.45,960.05,967.7,939.26,16513746,train
2025-06-17,968.5,970.8,959.55,964.8,936.44,16978736,train
2025-06-18,958.5,968.15,958.5,966.95,938.53,18433816,train
2025-06-19,966.95,973.4,962.8,967.65,939.21,16876220,train
2025-06-20,965.8,984.95,965.8,982.35,953.48,32900408,train
2025-06-23,974.2,978.95,970.9,974.2,945.57,11739518,train
2025-06-24,982.5,989.5,977.8,980.45,951.63,22625322,train
2025-06-25,983.0,991.0,981.95,990.1,961.0,18405932,train
2025-06-26,990.7,1013.55,990.0,1010.9,981.19,50084830,train
2025-06-27,1006.5,1009.9,996.7,1007.45,988.6,28213384,train
2025-06-30,1005.75,1006.9,997.75,1000.75,982.02,13649020,train
2025-07-01,1002.5,1008.0,1002.0,1006.05,987.22,14389386,train
2025-07-02,1009.95,1009.95,988.95,993.0,974.42,18878250,train
2025-07-03,997.45,1004.0,992.15,993.55,974.96,16860506,train
2025-07-04,993.55,1001.75,990.0,994.65,976.04,7863944,train
2025-07-07,994.5,999.2,991.9,993.7,975.11,11349426,train
2025-07-08,988.5,1002.5,988.5,1000.7,981.97,15224316,train
2025-07-09,1003.5,1006.9,999.05,1005.6,986.78,13861428,train
2025-07-10,1008.0,1008.5,1000.0,1003.1,984.33,17030310,train
2025-07-11,999.0,1002.4,990.45,991.85,973.29,12516922,train
2025-07-14,991.5,994.35,985.3,991.5,972.95,13088850,train
2025-07-15,986.5,1001.8,986.5,997.75,979.08,14498168,train
2025-07-16,1009.0,1011.35,996.3,998.15,979.47,17994612,train
2025-07-17,1002.0,1002.4,991.35,993.45,974.86,22529158,train
2025-07-18,993.45,998.5,976.5,978.7,960.39,16129446,train
2025-07-21,989.1,1001.0,988.25,1000.25,981.53,22309078,train
2025-07-22,1006.55,1009.0,1001.5,1003.55,984.77,14836814,train
2025-07-23,1005.5,1014.9,1001.5,1012.15,993.21,13634916,train
2025-07-24,1018.85,1018.85,1004.2,1007.1,988.25,19107176,train
2025-07-25,1007.5,1007.5,999.5,1002.3,985.99,9306598,train
2025-07-28,1001.5,1010.7,1000.25,1004.25,987.91,12059580,train
2025-07-29,999.95,1013.25,998.15,1010.8,994.35,19895696,train
2025-07-30,1014.0,1016.3,1008.5,1012.9,996.42,15154036,train
2025-07-31,1007.3,1015.7,1004.0,1009.1,992.68,22183032,train
2025-08-01,1007.0,1014.15,1004.65,1006.1,989.73,11317258,train
2025-08-04,1005.05,1009.25,994.05,996.0,979.79,13933946,train
2025-08-05,993.25,997.2,982.75,988.8,972.71,23978058,train
2025-08-06,985.55,994.0,985.0,992.65,976.5,14080204,train
2025-08-07,990.05,1000.8,988.4,997.7,981.47,13081186,train
2025-08-08,993.55,996.4,985.0,986.95,970.89,13895264,train
2025-08-11,987.95,998.8,986.55,997.8,981.57,9105854,train
2025-08-12,995.95,998.0,983.75,984.95,968.92,12937802,train
2025-08-13,997.0,997.0,984.55,990.15,974.04,13577396,train
2025-08-14,989.0,998.0,985.6,995.55,979.35,17511716,train
2025-08-18,1005.0,1013.3,997.8,1001.8,985.5,19284796,train
2025-08-19,999.15,1003.05,993.35,995.55,979.35,12352438,train
2025-08-20,993.5,996.0,989.5,994.1,977.93,9950228,train
2025-08-21,998.75,998.75,991.6,995.6,979.4,12439850,train
2025-08-22,994.95,998.0,978.55,982.3,966.32,19833502,train
2025-08-25,980.1,988.7,978.5,982.05,966.07,17518044,train
2025-08-26,979.5,985.7,968.0,973.4,957.56,16917731,train
